File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,183.31,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,239.07,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,320.56,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,466.34,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,624.16,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,850.95,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,988.75,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1172.16,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,27.08,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,45.62,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,100.26,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,162.97,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,210.56,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,274.5,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,386.12,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,566.63,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,767.26,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1048.93,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1245.03,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1515.64,Fastjet,3.5.1,CA,N2Tiled,3.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,14.19,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,27.56,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,44.77,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,81.67,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,116.35,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,158.96,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,245.49,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,389.06,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,576.34,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,844.57,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1005.93,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1274.06,Fastjet,3.5.1,Kt,N2Plain,0.2,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.91,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,32.08,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,62.24,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,118.73,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,172.38,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,232.42,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,368.24,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,578.66,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,832.53,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1218.66,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1404.33,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1762.7,Fastjet,3.5.1,Kt,N2Plain,0.4,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.32,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,36.6,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,90.26,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,164.24,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,231.49,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,303.28,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,468.2,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,708.38,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,995.76,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1429.61,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1605.75,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2023.22,Fastjet,3.5.1,Kt,N2Plain,1.0,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.94,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,37.41,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,95.99,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,173.04,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,241.61,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,317.0,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,488.22,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,732.42,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1035.41,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1459.4,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1636.43,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2057.16,Fastjet,3.5.1,Kt,N2Plain,1.5,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.48,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,37.84,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,98.24,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,176.25,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,244.62,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,318.03,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,485.18,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,732.33,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1029.68,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1466.35,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1646.29,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2064.81,Fastjet,3.5.1,Kt,N2Plain,2.0,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.44,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,37.84,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,100.69,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,179.89,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,248.19,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,323.15,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,571.78,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,739.47,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1039.39,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1481.34,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1659.7,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2082.66,Fastjet,3.5.1,Kt,N2Plain,3.0,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.41,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,25.85,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,35.11,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,49.11,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,59.19,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,73.74,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,93.52,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,126.41,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,163.72,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,211.6,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,245.47,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,283.33,Fastjet,3.5.1,Kt,N2Tiled,0.2,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,17.02,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,28.05,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,34.52,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,52.72,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,65.55,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,88.54,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,114.03,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,159.28,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,205.63,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,264.86,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,304.02,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,354.15,Fastjet,3.5.1,Kt,N2Tiled,0.4,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.05,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,32.8,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,55.26,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,85.44,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,104.69,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,135.51,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,178.38,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,241.75,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,312.57,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,407.84,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,451.94,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,542.31,Fastjet,3.5.1,Kt,N2Tiled,1.0,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.7,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,35.31,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,66.61,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,103.98,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,128.41,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,165.55,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,216.68,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,306.87,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,399.58,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,526.79,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,597.66,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,706.82,Fastjet,3.5.1,Kt,N2Tiled,1.5,1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,25.31,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,43.14,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,88.85,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,140.92,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,179.41,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,234.08,Fastjet,3.5.1,Kt,N2Tiled,2.0,1,C++,gcc14.2
